Clean Names,Greeting,Position,date
Bernanke,Mr,chairman,20080625
Geithner,Mr,vice chairman,20080625
Fisher,Mr,president,20080625
Kohn,Mr,governor,20080625
Kroszner,Mr,governor,20080625
Mishkin,Mr,governor,20080625
Pianalto,Ms,president,20080625
Plosser,Mr,president,20080625
Stern,Mr,president,20080625
Warsh,Mr,governor,20080625
Cumming,Ms,president,20080625
Evans,Mr,president,20080625
Lacker,Mr,president,20080625
Lockart,Mr,president,20080625
Yellen,Ms,president,20080625
Bullard,Mr,president,20080625
Hoenig,Mr,president,20080625
Rosengren,Mr,president,20080625
Madigan,Mr,secretary and economist,20080625
Danker,Ms,deputy secretary,20080625
Smith,Ms,assistant secretary,20080625
Skidmore,Mr,assistant secretary,20080625
Alvarez,Mr,general counsel,20080625
Baxter,Mr,deputy general counsel,20080625
Sheets,Mr,economist,20080625
Stockton,Mr,economist,20080625
Connors,Mr,associate economist,20080625
English,Mr,associate economist,20080625
Kamin,Mr,associate economist,20080625
Mester,Ms,associate economist,20080625
Rolnick,Mr,associate economist,20080625
Rosenblum,Mr,associate economist,20080625
Slifman,Mr,associate economist,20080625
Tracy,Mr,associate economist,20080625
Wilcox,Mr,associate economist,20080625
Dudley,Mr,system open market account manager,20080625
Johnson,Ms,secretary,20080625
Cole,Mr,director,20080625
Frierson,Mr,deputy secretary,20080625
Bailey,Ms,deputy director,20080625
Clouse,Mr,deputy director,20080625
Parkinson,Mr,deputy director,20080625
Barger,Ms,deputy director,20080625
Blanchard,Mr,assistant to the board,20080625
Struckmeyer,Mr,deputy staff director,20080625
Stehm,Mr,associate director,20080625
Reifschneider,Mr,associate director,20080625
Wascher,Mr,associate director,20080625
Gagnon,Mr,visiting associate director,20080625
Wright,Mr,deputy associate director,20080625
Zakrajsek,Mr,assistant director,20080625
Erceg,Mr,assistant director,20080625
Oliner,Mr,senior adviser,20080625
Gross,Mr,special assistant to the board,20080625
Tevlin,Ms,senior economist,20080625
Ammer,Mr,senior economist,20080625
Beechey,Ms,economist,20080625
Dykes,Ms,project manager,20080625
Luecke,Mr,section chief,20080625
Beattie,Ms,assistant to the secretary,20080625
Low,Ms,open market secretariat specialist,20080625
Hughes,Ms,staff assistant,20080625
Barron,Mr,first vice president,20080625
Fuhrer,Mr,executive vice president,20080625
Altig,Mr,senior vice president,20080625
Angulo,Mr,senior vice president,20080625
Rasche,Mr,senior vice president,20080625
Schweitzer,Mr,senior vice president,20080625
Sellon,Mr,senior vice president,20080625
Weinberg,Mr,senior vice president,20080625
Fernald,Mr,vice president,20080625
Fisher,Mr,vice president,20080625
Mclaughlin,Ms,vice president,20080625
