Clean Names,Greeting,Position,date
Miller,Mr,chairman,19780418
Volcker,Mr,vice chairman,19780418
Baughman,Mr,president,19780418
Coldwell,Mr,president,19780418
Eastburn,Mr,president,19780418
Gardner,Mr,governor,19780418
Jackson,Mr,governor,19780418
Partee,Mr,governor,19780418
Wallich,Mr,governor,19780418
Willes,Mr,president,19780418
Winn,Mr,president,19780418
Black,Mr,president,19780418
Kimbrel,Mr,president,19780418
Mayo,Mr,president,19780418
Guffey,Mr,president,19780418
Morris,Mr,president,19780418
Roos,Mr,president,19780418
Broida,Mr,secretary,19780418
Altmann,Mr,deputy secretary,19780418
Bernard,Mr,secretary,19780418
Oconnell,Mr,general counsel,19780418
Axilrod,Mr,economist,19780418
Burns,Mr,associate economist,19780418
J Davis,Mr,associate economist,19780418
R Davis,Mr,associate economist,19780418
Ettin,Mr,associate economist,19780418
Kaminow,Mr,associate economist,19780418
Keir,Mr,associate economist,19780418
Kichline,Mr,associate economist,19780418
Paulus,Mr,associate economist,19780418
Truman,Mr,associate economist,19780418
Zeisel,Mr,associate economist,19780418
Pardee,Mr,deputy manager for foreign operations,19780418
Sternlight,Mr,deputy manager for domestic operations,19780418
Coyne,Mr,assistant to the board of governors,19780418
Gemmill,Mr,associate director,19780418
Kalchbrenner,Mr,associate director,19780418
Farar,Ms,economist,19780418
Deck,Ms,staff assistant,19780418
Williams,Mr,first vice president,19780418
Balbach,Mr,senior vice president,19780418
Parthemos,Mr,senior vice president,19780418
Scheld,Mr,senior vice president,19780418
Brandt,Mr,vice president,19780418
T Davis,Mr,vice president,19780418
Keran,Mr,vice president,19780418
Mcnees,Mr,assistant vice president,19780418
Ozog,Mr,securities department,19780418
