Clean Names,Greeting,Position,date
Greenspan,Mr,chairman,19960703
McDonough,Mr,vice chairman,19960703
Boehne,Mr,president,19960703
Jordan,Mr,president,19960703
Kelley,Mr,governor,19960703
Lindsey,Mr,governor,19960703
Mcteer,Mr,president,19960703
Meyer,Mr,governor,19960703
Phillips,Ms,governor,19960703
Rivlin,Ms,governor,19960703
Stern,Mr,president,19960703
Yellen,Ms,governor,19960703
Broaddus,Mr,president,19960703
Guynn,Mr,president,19960703
Moskow,Mr,president,19960703
Parry,Mr,president,19960703
Hoenig,Mr,president,19960703
Melzer,Mr,president,19960703
Minehan,Ms,president,19960703
Kohn,Mr,secretary and economist,19960703
Bernard,Mr,deputy secretary,19960703
Coyne,Mr,assistant secretary,19960703
Gillum,Mr,assistant secretary,19960703
Mattingly,Mr,general counsel,19960703
Baxter,Mr,deputy general counsel,19960703
Prell,Mr,economist,19960703
Truman,Mr,economist,19960703
Lindsey,Mr,associate economist,19960703
Mishkin,Mr,associate economist,19960703
Promisel,Mr,associate economist,19960703
Rolnick,Mr,associate economist,19960703
Rosenblum,Mr,associate economist,19960703
Siegman,Mr,associate economist,19960703
Simpson,Mr,associate economist,19960703
Sniderman,Mr,associate economist,19960703
Stockton,Mr,associate economist,19960703
Fisher,Mr,system open market account manager,19960703
Winn,Mr,assistant to the board,19960703
Ettin,Mr,deputy director,19960703
Slifman,Mr,associate director,19960703
Madigan,Mr,associate director,19960703
Brayton,Mr,assistant director,19960703
Johnson,Ms,assistant director,19960703
Reinhart,Mr,assistant director,19960703
Smith,Mr,assistant director,19960703
Kusko,Ms,senior economist,19960703
Wilcox,Mr,senior economist,19960703
Garrett,Ms,economist,19960703
Low,Ms,open market secretariat assistant,19960703
Holcomb,Ms,first vice president,19960703
Beebe,Mr,senior vice president,19960703
Browne,Ms,senior vice president,19960703
Davis,Mr,senior vice president,19960703
Dewald,Mr,senior vice president,19960703
Eisenbeis,Mr,senior vice president,19960703
Goodfriend,Mr,senior vice president,19960703
Hunter,Mr,senior vice president,19960703
Kos,Mr,vice president,19960703
Meyer,Mr,vice president,19960703
