Clean Names,Greeting,Position,date
Bernanke,Mr,chairman,20090812
Dudley,Mr,vice chairman,20090812
Duke,Ms,governor,20090812
Evans,Mr,president,20090812
Kohn,Mr,governor,20090812
Lacker,Mr,president,20090812
Lockhart,Mr,president,20090812
Tarullo,Mr,governor,20090812
Warsh,Mr,governor,20090812
Yellen,Ms,president,20090812
Bullard,Mr,president,20090812
Cumming,Ms,first vice president,20090812
Hoenig,Mr,president,20090812
Pianalto,Ms,president,20090812
Rosengren,Mr,president,20090812
Fisher,Mr,president,20090812
Plosser,Mr,president,20090812
Stern,Mr,president,20090812
Madigan,Mr,secretary and economist,20090812
Danker,Ms,deputy secretary,20090812
Luecke,Mr,assistant secretary,20090812
Skidmore,Mr,assistant secretary,20090812
Smith,Ms,assistant secretary,20090812
Alvarez,Mr,general counsel,20090812
Baxter,Mr,deputy general counsel,20090812
Sheets,Mr,economist,20090812
Stockton,Mr,economist,20090812
Altig,Mr,associate economist,20090812
Clouse,Mr,associate economist,20090812
Connors,Mr,associate economist,20090812
Slifman,Mr,associate economist,20090812
Sullivan,Mr,associate economist,20090812
Wilcox,Mr,associate economist,20090812
Sack,Mr,manager,20090812
Johnson,Ms,secretary of the board,20090812
George,Ms,acting director,20090812
Frierson,Mr,deputy secretary,20090812
Struckmeyer,Mr,deputy staff director,20090812
English,Mr,deputy director,20090812
Robertson,Ms,assistant to the board,20090812
Liang,Ms,senior associate director,20090812
Reifschneider,Mr,senior associate director,20090812
Wascher,Mr,senior associate director,20090812
Meyer,Mr,senior adviser,20090812
Leahy,Mr,associate director,20090812
Nelson,Mr,associate director,20090812
Carpenter,Mr,deputy associate director,20090812
Small,Mr,project manager,20090812
Wei,Ms,economist,20090812
Beattie,Ms,assistant to the secretary,20090812
Low,Ms,open market secretariat specialist,20090812
Lyon,Mr,first vice president,20090812
Sniderman,Mr,executive vice president,20090812
Mcandrews,Mr,senior vice president,20090812
Mclaughlin,Ms,senior vice president,20090812
Rudebusch,Mr,senior vice president,20090812
Sellon,Mr,senior vice president,20090812
Tootell,Mr,senior vice president,20090812
Waller,Mr,senior vice president,20090812
Burke,Mr,vice president,20090812
Dotsey,Mr,vice president,20090812
Koenig,Mr,vice president,20090812
Pesenti,Mr,vice president,20090812
Weber,Mr,senior research officer,20090812
Hetzel,Mr,senior economist,20090812
