Clean Names,Greeting,Position,date
Yellen,Ms,chair,20170201
Dudley,Mr,vice chairman,20170201
Brainard,Ms,governor,20170201
Evans,Mr,president,20170201
Fischer,Mr,president,20170201
Harker,Mr,president,20170201
Kaplan,Mr,president,20170201
Kashkari,Mr,president,20170201
Powell,Mr,governor,20170201
Tarullo,Mr,governor,20170201
Gooding,Ms,first vice president,20170201
Lacker,Mr,president,20170201
Mester,Ms,president,20170201
Strine,Mr,first vice president,20170201
Williams,Mr,president,20170201
Bullard,Mr,president,20170201
George,Ms,president,20170201
Rosengren,Mr,president,20170201
Madigan,Mr,secretary,20170201
Luecke,Mr,deputy secretary,20170201
Skidmore,Mr,assistant secretary,20170201
Smith,Ms,assistant secretary,20170201
Alvarez,Mr,general counsel,20170201
Held,Mr,deputy general counsel,20170201
Kamin,Mr,economist,20170201
Laubach,Mr,economist,20170201
Wilcox,Mr,economist,20170201
Clouse,Mr,associate economist,20170201
Connors,Mr,associate economist,20170201
Dotsey,Mr,associate economist,20170201
Engen,Mr,associate economist,20170201
Koenig,Mr,associate economist,20170201
Mccarthy,Mr,associate economist,20170201
Sullivan,Mr,associate economist,20170201
Wascher,Mr,associate economist,20170201
Wilson,Ms,associate economist,20170201
Potter,Mr,manager,20170201
Logan,Ms,deputy manager,20170201
Frierson,Mr,secretary,20170201
Eichner,Mr,director,20170201
Gibson,Mr,director,20170201
Lehnert,Mr,director,20170201
Kiley,Mr,deputy director,20170201
Meyer,Mr,deputy director,20170201
Reeve,Mr,senior special adviser,20170201
Figura,Mr,special adviser to the board,20170201
Gruber,Mr,special adviser to the board,20170201
Mckeehan,Ms,special adviser to the board,20170201
Reifschneider,Mr,special adviser to the board,20170201
Robertson,Ms,assistant to the board,20170201
Bomfim,Mr,senior adviser,20170201
Meade,Ms,senior adviser,20170201
Zickler,Ms,senior adviser,20170201
Rudd,Mr,senior adviser,20170201
Ahmed,Mr,associate director,20170201
Ihrig,Ms,associate director,20170201
Wei,Mr,deputy associate director,20170201
Follette,Mr,assistant director,20170201
Robertson,Mr,assistant director,20170201
Smith,Mr,assistant director,20170201
Engstrom,Mr,adviser,20170201
Beattie,Ms,assistant to the secretary,20170201
Burnett,Ms,section chief,20170201
Small,Mr,project manager,20170201
Demarco,Ms,principal economist,20170201
Feldman,Ms,principal economist,20170201
Kitsul,Mr,principal economist,20170201
Senyuz,Ms,principal economist,20170201
Orlik,Ms,senior economist,20170201
Montgomery,Mr,first vice president,20170201
Altig,Mr,executive vice president,20170201
Feldman,Mr,executive vice president,20170201
Waller,Mr,executive vice president,20170201
Davig,Mr,senior vice president,20170201
Weinberg,Mr,senior vice president,20170201
Fallick,Mr,vice president,20170201
Olivei,Mr,vice president,20170201
Valletta,Mr,vice president,20170201
