Clean Names,Greeting,Position,date
Burns,Mr,chairman,19771220
Volcker,Mr,vice chairman,19771220
Coldwell,Mr,president,19771220
Gardner,Mr,governor,19771220
Guffey,Mr,president,19771220
Jackson,Mr,governor,19771220
Lilly,Mr,governor,19771220
Mayo,Mr,president,19771220
Morris,Mr,president,19771220
Partee,Mr,governor,19771220
Roos,Mr,president,19771220
Wallich,Mr,governor,19771220
Balles,Mr,president,19771220
Baughman,Mr,president,19771220
Eastburn,Mr,president,19771220
Winn,Mr,president,19771220
Black,Mr,president,19771220
Kimbrel,Mr,president,19771220
Willes,Mr,president,19771220
Broida,Mr,secretary,19771220
Altmann,Mr,deputy secretary,19771220
Oconnell,Mr,general counsel,19771220
Axilrod,Mr,economist,19771220
Balbach,Mr,associate economist,19771220
R Davis,Mr,associate economist,19771220
T Davis,Mr,associate economist,19771220
Eisenmenger,Mr,associate economist,19771220
Ettin,Mr,associate economist,19771220
Reynolds,Mr,associate economist,19771220
Scheld,Mr,associate economist,19771220
Truman,Mr,associate economist,19771220
Zeisel,Mr,associate economist,19771220
Pardee,Mr,deputy manager for foreign operations,19771220
Sternlight,Mr,deputy manager for domestic operations,19771220
Hudson,Mr,assistant to the chairman,19771220
Coyne,Mr,assistant to the board of governors,19771220
Keir,Mr,assistant to the board of governors,19771220
Farar,Ms,economist,19771220
Klaput,Ms,open market secretariat,19771220
Boehne,Mr,senior vice president,19771220
J Davis,Mr,senior vice president,19771220
Brandt,Mr,vice president,19771220
Broaddus,Mr,vice president,19771220
Burns,Mr,vice president,19771220
Keran,Mr,vice president,19771220
Duprey,Mr,senior economist,19771220
Ozog,Mr,manager,19771220
