Clean Names,Greeting,Position,date
Yellen,Ms,chair,20160316
Dudley,Mr,vice chairman,20160316
Brainard,Ms,governor,20160316
Bullard,Mr,president,20160316
Fischer,Mr,president,20160316
George,Ms,president,20160316
Mester,Ms,president,20160316
Powell,Mr,governor,20160316
Rosengren,Mr,president,20160316
Tarullo,Mr,governor,20160316
Evans,Mr,president,20160316
Harker,Mr,president,20160316
Kaplan,Mr,president,20160316
Kashkari,Mr,president,20160316
Strine,Mr,first vice president,20160316
Lacker,Mr,president,20160316
Lockhart,Mr,president,20160316
Williams,Mr,president,20160316
Madigan,Mr,secretary,20160316
Luecke,Mr,deputy secretary,20160316
Skidmore,Mr,assistant secretary,20160316
Smith,Ms,assistant secretary,20160316
Alvarez,Mr,general counsel,20160316
Kamin,Mr,economist,20160316
Laubach,Mr,economist,20160316
Wilcox,Mr,economist,20160316
Connors,Mr,associate economist,20160316
Leahy,Mr,associate economist,20160316
Lebow,Mr,associate economist,20160316
Meyer,Mr,associate economist,20160316
Waller,Mr,associate economist,20160316
Wascher,Mr,associate economist,20160316
Potter,Mr,system open market account manager,20160316
Logan,Ms,deputy manager,20160316
Frierson,Mr,secretary of the board,20160316
Gibson,Mr,director,20160316
Liang,Ms,director,20160316
Clouse,Mr,deputy director,20160316
English,Mr,senior special adviser to the board,20160316
Figura,Mr,special adviser to the board,20160316
Mckeehan,Ms,special adviser to the board,20160316
Reifschneider,Mr,special adviser to the board,20160316
Tevlin,Ms,special adviser to the board,20160316
Reeve,Mr,special adviser to the chair,20160316
Robertson,Ms,assistant to the board,20160316
Hancock,Ms,senior associate director,20160316
Palumbo,Mr,senior associate director,20160316
Wilson,Ms,senior associate director,20160316
Meade,Ms,senior adviser,20160316
Tetlow,Mr,senior adviser,20160316
Ihrig,Ms,associate director,20160316
Lopez-Salido,Mr,associate director,20160316
Aaronson,Ms,assistant director,20160316
Follette,Mr,assistant director,20160316
Beattie,Ms,assistant to the secretary,20160316
Small,Mr,project manager,20160316
Lewis,Mr,principal economist,20160316
Williams,Mr,information manager,20160316
Montgomery,Mr,first vice president,20160316
Altig,Mr,executive vice president,20160316
Feldman,Mr,executive vice president,20160316
Musalem,Mr,executive vice president,20160316
Rudebusch,Mr,executive vice president,20160316
Sullivan,Mr,executive vice president,20160316
Dotsey,Mr,senior vice president,20160316
Koenig,Mr,senior vice president,20160316
Pesenti,Mr,senior vice president,20160316
Weinberg,Mr,senior vice president,20160316
Knotek,Mr,vice president,20160316
Olivei,Mr,vice president,20160316
Willis,Mr,vice president,20160316
