Clean Names,Greeting,Position,date
Greenspan,Mr,chairman,19940517
McDonough,Mr,vice chairman,19940517
Broaddus,Mr,president,19940517
Forrestal,Mr,president,19940517
Jordan,Mr,president,19940517
Kelley,Mr,governor,19940517
Laware,Mr,governor,19940517
Lindsey,Mr,governor,19940517
Parry,Mr,president,19940517
Phillips,Ms,governor,19940517
Hoenig,Mr,president,19940517
Keehn,Mr,president,19940517
Melzer,Mr,president,19940517
Boehne,Mr,president,19940517
McTeer,Mr,president,19940517
Stern,Mr,president,19940517
Minehan,Ms,first vice president,19940517
Kohn,Mr,secretary and economist,19940517
Bernard,Mr,deputy secretary,19940517
Coyne,Mr,assistant secretary,19940517
Gillum,Mr,assistant secretary,19940517
Mattingly,Mr,general counsel,19940517
Patrikis,Mr,deputy general counsel,19940517
Prell,Mr,economist,19940517
Truman,Mr,economist,19940517
Goodfriend,Mr,associate economist,19940517
Lindsey,Mr,associate economist,19940517
Promisel,Mr,associate economist,19940517
Simpson,Mr,associate economist,19940517
Stockton,Mr,associate economist,19940517
Tschinkel,Ms,associate economist,19940517
Lovett,Ms,manager,19940517
Fisher,Mr,manager,19940517
Ettin,Mr,deputy director,19940517
Slifman,Mr,associate director,19940517
Madigan,Mr,associate director,19940517
Johnson,Ms,assistant director,19940517
Low,Ms,open market secretariat assistant,19940517
Bennett,Mr,senior vice president,19940517
Oliner,Mr,senior vice president,19940517
Low,Ms,senior vice president,19940517
Bennett,Mr,senior vice president,19940517
Browne,Ms,senior vice president,19940517
Davis,Mr,senior vice president,19940517
Lang,Mr,senior vice president,19940517
Rolnick,Mr,senior vice president,19940517
Rosenblum,Mr,senior vice president,19940517
Scheld,Mr,senior vice president,19940517
Judd,Mr,vice president,19940517
White,Ms,vice president,19940517
Altig,Mr,assistant vice president,19940517
Coughlin,Mr,assistant vice president,19940517
