Clean Names,Greeting,Position,date
Greenspan,Mr,chairman,20020130
McDonough,Mr,vice chairman,20020130
Bies,Ms,governor,20020130
Ferguson,Mr,governor,20020130
Gramlich,Mr,governor,20020130
Jordan,Mr,president,20020130
Mcteer,Mr,president,20020130
Olson,Mr,governor,20020130
Santomero,Mr,president,20020130
Stern,Mr,president,20020130
Broaddus,Mr,president,20020130
Guynn,Mr,president,20020130
Moskow,Mr,president,20020130
Parry,Mr,president,20020130
Hoenig,Mr,president,20020130
Minehan,Ms,president,20020130
Poole,Mr,president,20020130
Kohn,Mr,secretary and economist,20020130
Bernard,Mr,deputy secretary,20020130
Gillum,Mr,assistant secretary,20020130
Smith,Ms,assistant secretary,20020130
Mattingly,Mr,general counsel,20020130
Baxter,Mr,deputy general counsel,20020130
Johnson,Ms,economist,20020130
Reinhart,Mr,economist,20020130
Stockton,Mr,economist,20020130
Connors,Mr,associate economist,20020130
Cumming,Ms,associate economist,20020130
Howard,Mr,associate economist,20020130
Lindsey,Mr,associate economist,20020130
Mester,Ms,associate economist,20020130
Oliner,Mr,associate economist,20020130
Rolnick,Mr,associate economist,20020130
Rosenblum,Mr,associate economist,20020130
Sniderman,Mr,associate economist,20020130
Wilcox,Mr,associate economist,20020130
Kos,Mr,manager,20020130
Winn,Mr,assistant to the board,20020130
Skidmore,Mr,special assistant to the board,20020130
Ettin,Mr,deputy director,20020130
Madigan,Mr,deputy director,20020130
Simpson,Mr,senior adviser,20020130
Slifman,Mr,associate director,20020130
Struckmeyer,Mr,associate director,20020130
Kamin,Mr,deputy associate director,20020130
Whitesell,Mr,deputy associate director,20020130
Gagnon,Mr,assistant director,20020130
Reifschneider,Mr,assistant director,20020130
Small,Mr,section chief,20020130
Morton,Mr,senior economist,20020130
Lebow,Mr,senior economist,20020130
Williams,Mr,senior economist,20020130
Ahearn,Mr,economist,20020130
Wright,Mr,economist,20020130
Zakrajsek,Mr,economist,20020130
Low,Ms,open market secretariat assistant,20020130
Lyon,Mr,first vice president,20020130
Beebe,Mr,senior vice president,20020130
Eisenbeis,Mr,senior vice president,20020130
Fuhrer,Mr,senior vice president,20020130
Goodfriend,Mr,senior vice president,20020130
Hakkio,Mr,senior vice president,20020130
Hunter,Mr,senior vice president,20020130
Krieger,Ms,senior vice president,20020130
Rasche,Mr,senior vice president,20020130
