Clean Names,Greeting,Position,date
Greenspan,Mr,chairman,20001219
McDonough,Mr,vice chairman,20001219
Broaddus,Mr,chairman,20001219
Ferguson,Mr,vice chairman,20001219
Gramlich,Mr,president,20001219
Guynn,Mr,president,20001219
Jordan,Mr,governor,20001219
Kelley,Mr,president,20001219
Meyer,Mr,president,20001219
Parry,Mr,governor,20001219
Hoenig,Mr,governor,20001219
Minehan,Ms,president,20001219
Moskow,Mr,president,20001219
Poole,Mr,president,20001219
Mcteer,Mr,president,20001219
Santomero,Mr,president,20001219
Stern,Mr,president,20001219
Kohn,Mr,secretary and economist,20001219
Bernard,Mr,deputy secretary,20001219
Gillum,Mr,assistant secretary,20001219
Fox,Ms,assistant secretary,20001219
Mattingly,Mr,general counsel,20001219
Johnson,Ms,economist,20001219
Stockton,Mr,economist,20001219
Beebe,Mr,associate economist,20001219
Cumming,Ms,associate economist,20001219
Goodfriend,Mr,associate economist,20001219
Howard,Mr,associate economist,20001219
Lindsey,Mr,associate economist,20001219
Reinhart,Mr,associate economist,20001219
Simpson,Mr,associate economist,20001219
Sniderman,Mr,associate economist,20001219
Fisher,Mr,system open market account manager,20001219
Madigan,Mr,associate director,20001219
Slifman,Mr,associate director,20001219
Winn,Mr,assistant to the board,20001219
Ettin,Mr,deputy director,20001219
Oliner,Mr,associate director,20001219
Struckmeyer,Mr,associate director,20001219
Whitesell,Mr,assistant director,20001219
Low,Ms,open market secretariat assistant,20001219
Lyon,Mr,first vice president,20001219
Browne,Ms,senior vice president,20001219
Hakkio,Mr,senior vice president,20001219
Hunter,Mr,senior vice president,20001219
Kos,Mr,senior vice president,20001219
Mester,Ms,senior vice president,20001219
Rolnick,Mr,senior vice president,20001219
Rosenblum,Mr,senior vice president,20001219
Cunningham,Mr,vice president,20001219
Gavin,Mr,vice president,20001219
