Clean Names,Greeting,Position,date
Greenspan,Mr,chairman,20040128
Geithner,Mr,vice chairman,20040128
Bernanke,Mr,governor,20040128
Bies,Ms,governor,20040128
Ferguson,Mr,governor,20040128
Gramlich,Mr,governor,20040128
Hoenig,Mr,president,20040128
Kohn,Mr,governor,20040128
Minehan,Ms,president,20040128
Olson,Mr,governor,20040128
Pianalto,Ms,president,20040128
Poole,Mr,president,20040128
Mcteer,Mr,president,20040128
Moskow,Mr,president,20040128
Santomero,Mr,president,20040128
Stern,Mr,president,20040128
Broaddus,Mr,president,20040128
Guynn,Mr,president,20040128
Parry,Mr,president,20040128
Reinhart,Mr,secretary and economist,20040128
Bernard,Mr,deputy secretary,20040128
Smith,Ms,assistant secretary,20040128
Mattingly,Mr,general counsel,20040128
Baxter,Mr,deputy general counsel,20040128
Johnson,Ms,economist,20040128
Stockton,Mr,economist,20040128
Connors,Mr,associate economist,20040128
Cumming,Ms,associate economist,20040128
Fuhrer,Mr,associate economist,20040128
Hakkio,Mr,associate economist,20040128
Howard,Mr,associate economist,20040128
Madigan,Mr,associate economist,20040128
Rasche,Mr,associate economist,20040128
Slifman,Mr,associate economist,20040128
Sniderman,Mr,associate economist,20040128
Wilcox,Mr,associate economist,20040128
Kos,Mr,manager,20040128
Ettin,Mr,deputy director,20040128
Oliner,Mr,associate director,20040128
Struckmeyer,Mr,associate director,20040128
Clouse,Mr,deputy associate director,20040128
Whitesell,Mr,deputy associate director,20040128
Kamin,Mr,deputy associate director,20040128
Zickler,Ms,deputy associate director,20040128
English,Mr,assistant director,20040128
Skidmore,Mr,special assistant to the board,20040128
Nelson,Mr,senior economist,20040128
Wood,Mr,senior economist,20040128
Carpenter,Mr,economist,20040128
Luecke,Mr,senior financial analyst,20040128
Low,Ms,open market secretariat assistant,20040128
Eisenbeis,Mr,senior vice president,20040128
Evans,Mr,senior vice president,20040128
Goodfriend,Mr,senior vice president,20040128
Mester,Ms,senior vice president,20040128
Rolnick,Mr,senior vice president,20040128
Rosenblum,Mr,senior vice president,20040128
Elsasser,Mr,vice president,20040128
Rudebusch,Mr,vice president,20040128
