Clean Names,Greeting,Position,date
Miller,Mr,chairman,19781017
Volcker,Mr,vice chairman,19781017
Baughman,Mr,president,19781017
Coldwell,Mr,president,19781017
Eastburn,Mr,president,19781017
Jackson,Mr,governor,19781017
Partee,Mr,governor,19781017
Teeters,Ms,governor,19781017
Wallich,Mr,governor,19781017
Willes,Mr,president,19781017
Winn,Mr,president,19781017
Balles,Mr,president,19781017
Black,Mr,president,19781017
Kimbrel,Mr,president,19781017
Mayo,Mr,president,19781017
Guffey,Mr,president,19781017
Morris,Mr,president,19781017
Roos,Mr,president,19781017
Altman,Mr,deputy secretary,19781017
Bernard,Mr,secretary,19781017
Oconnell,Mr,general counsel,19781017
Mannion,Mr,assistant general counsel,19781017
Axilrod,Mr,economist,19781017
Burns,Mr,associate economist,19781017
J Davis,Mr,associate economist,19781017
R Davis,Mr,associate economist,19781017
Ettin,Mr,associate economist,19781017
Keir,Mr,associate economist,19781017
Kichline,Mr,associate economist,19781017
Paulus,Mr,associate economist,19781017
Truman,Mr,associate economist,19781017
Zeisel,Mr,associate economist,19781017
Holmes,Mr,manager,19781017
Sternlight,Mr,deputy manager for domestic operations,19781017
Pardee,Mr,deputy manager for foreign operations,19781017
Coyne,Mr,assistant to the board of governors,19781017
Kalchbrenner,Mr,associate director,19781017
Henry,Mr,associate director,19781017
Farar,Ms,economist,19781017
Deck,Ms,economist,19781017
Mcintosh,Mr,first vice president,19781017
Balbach,Mr,senior vice president,19781017
Boehne,Mr,senior vice president,19781017
T Davis,Mr,senior vice president,19781017
Scheld,Mr,senior vice president,19781017
Cox,Mr,vice president,19781017
Keran,Mr,vice president,19781017
Lovett,Ms,securities trading officer,19781017
