Clean Names,Greeting,Position,date
Bernanke,Mr,chairman,20100316
Dudley,Mr,vice chairman,20100316
Bullard,Mr,president,20100316
Duke,Ms,governor,20100316
Hoenig,Mr,president,20100316
Kohn,Mr,governor,20100316
Pianalto,Ms,president,20100316
Rosengren,Mr,president,20100316
Tarullo,Mr,governor,20100316
Warsh,Mr,governor,20100316
Cumming,Ms,first vice president,20100316
Evans,Mr,president,20100316
Fisher,Mr,president,20100316
Kocherlakota,Mr,president,20100316
Plosser,Mr,president,20100316
Lacker,Mr,president,20100316
Lockhart,Mr,president,20100316
Yellen,Ms,president,20100316
Madigan,Mr,secretary and economist,20100316
Luecke,Mr,assistant secretary,20100316
Skidmore,Mr,assistant secretary,20100316
Smith,Ms,assistant secretary,20100316
Alvarez,Mr,general counsel,20100316
Baxter,Mr,deputy general counsel,20100316
Sheets,Mr,economist,20100316
Stockton,Mr,economist,20100316
Connors,Mr,associate economist,20100316
English,Mr,associate economist,20100316
Kamin,Mr,associate economist,20100316
Slifman,Mr,associate economist,20100316
Walller,Mr,associate economist,20100316
Wilcox,Mr,associate economist,20100316
Sack,Mr,manager,20100316
Johnson,Ms,secretary of the board,20100316
Parkinson,Mr,director,20100316
Frierson,Mr,deputy secretary,20100316
Struckmeyer,Mr,deputy staff director,20100316
Clouse,Mr,deputy director,20100316
Robertson,Ms,assistant to the board,20100316
Edwards,Ms,senior associate director,20100316
Levin,Mr,senior associate director,20100316
Palumbo,Mr,deputy associate director,20100316
Small,Mr,project manager,20100316
Wei,Mr,senior economist,20100316
Beattie,Ms,assistant to the secretary,20100316
Hinojosa,Ms,records management analyst,20100316
Williams,Mr,records management analyst,20100316
Lyon,Mr,first vice president,20100316
Mcandrews,Ms,executive vice president,20100316
Mester,Ms,executive vice president,20100316
Rosenblum,Mr,executive vice president,20100316
Altig,Mr,senior vice president,20100316
Hakkio,Mr,senior vice president,20100316
Rudebusch,Mr,senior vice president,20100316
Schweitzer,Mr,senior vice president,20100316
Sullivan,Mr,senior vice president,20100316
Weinberg,Mr,senior vice president,20100316
Olivei,Mr,vice president,20100316
Frost,Mr,assistant vice president,20100316
Heathcote,Mr,senior economist,20100316
