Clean Names,Greeting,Position,date
Greenspan,Mr,chairman,19990824
McDonough,Mr,vice chairman,19990824
Boehne,Mr,president,19990824
Ferguson,Mr,governor,19990824
Gramlich,Mr,governor,19990824
Kelley,Mr,governor,19990824
McTeer,Mr,president,19990824
Meyer,Mr,governor,19990824
Moskow,Mr,president,19990824
Stern,Mr,president,19990824
Broaddus,Mr,president,19990824
Guynn,Mr,president,19990824
Jordan,Mr,president,19990824
Parry,Mr,president,19990824
Hoenig,Mr,president,19990824
Minehan,Ms,president,19990824
Poole,Mr,president,19990824
Kohn,Mr,secretary and economist,19990824
Bernard,Mr,deputy secretary,19990824
Fox,Ms,assistant secretary,19990824
Gillum,Mr,assistant secretary,19990824
Mattingly,Mr,general counsel,19990824
Johnson,Ms,economist,19990824
Prell,Mr,economist,19990824
Baxter,Mr,deputy general counsel,19990824
Howard,Mr,associate economist,19990824
Hunter,Mr,associate economist,19990824
Lang,Mr,associate economist,19990824
Lindsey,Mr,associate economist,19990824
Slifman,Mr,associate economist,19990824
Stockton,Mr,associate economist,19990824
Fisher,Mr,system open market account manager,19990824
Madigan,Mr,associate director,19990824
Simpson,Mr,associate director,19990824
Whitesell,Mr,assistant director,19990824
Edwards,Ms,senior economist,19990824
Low,Ms,open market secretariat assistant,19990824
Stewart,Mr,first vice president,19990824
Strand,Ms,first vice president,19990824
Beebe,Mr,senior vice president,19990824
Browne,Ms,senior vice president,19990824
Eisenbeis,Mr,senior vice president,19990824
Hakkio,Mr,senior vice president,19990824
Krieger,Mr,senior vice president,19990824
Lacker,Mr,senior vice president,19990824
Rasche,Mr,senior vice president,19990824
Steindel,Mr,senior vice president,19990824
Weber,Mr,senior research officer,19990824
Bryan,Mr,assistant vice president,19990824
