Clean Names,Greeting,Position,date
Yellen,Ms,chair,20170920
Dudley,Mr,vice chairman,20170920
Brainard,Ms,governor,20170920
Evans,Mr,president,20170920
Fischer,Mr,president,20170920
Harker,Mr,president,20170920
Kaplan,Mr,president,20170920
Kashkari,Mr,president,20170920
Powell,Mr,governor,20170920
Bostic,Mr,president,20170920
Mester,Ms,president,20170920
Mullinix,Mr,first vice president,20170920
Williams,Mr,first vice president,20170920
Bullard,Mr,president,20170920
George,Ms,president,20170920
Rosegren,Mr,president,20170920
Madigan,Mr,secretary,20170920
Luecke,Mr,deputy secretary,20170920
Skidmore,Mr,assistant secretary,20170920
Smith,Ms,assistant secretary,20170920
Van der weide,Mr,general counsel,20170920
Held,Mr,deputy general counsel,20170920
Kamin,Mr,economist,20170920
Laubach,Mr,economist,20170920
Wilcox,Mr,economist,20170920
Clouse,Mr,associate economist,20170920
Connors,Mr,associate economist,20170920
Koenig,Mr,associate economist,20170920
Wascher,Mr,associate economist,20170920
Wilson,Ms,associate economist,20170920
Wright,Mr,associate economist,20170920
Potter,Mr,system open market account manager,20170920
Logan,Ms,deputy manager,20170920
Misback,Ms,secretary,20170920
Eichner,Mr,director,20170920
Gibson,Mr,director,20170920
Lehnert,Mr,director,20170920
Kiley,Mr,deputy director,20170920
Meyer,Mr,deputy director,20170920
Reeve,Mr,senior special adviser to the chair,20170920
Bowman,Mr,special adviser to the board,20170920
Gruber,Mr,special adviser to the board,20170920
Reifschneider,Mr,special adviser to the board,20170920
Roberts,Mr,special adviser to the board,20170920
Robertson,Ms,assitant to the board,20170920
Lebow,Mr,senior associate director,20170920
Palumbo,Mr,senior associate director,20170920
Bomfim,Mr,senior adviser,20170920
Nelson,Mr,senior adviser,20170920
Zickler,Ms,senior adviser,20170920
Ihrig,Ms,associate director,20170920
Stevens,Mr,associate director,20170920
Tevlin,Ms,associate director,20170920
Sharpe,Mr,deputy associate director,20170920
Wei,Mr,deputy associate director,20170920
Beattie,Ms,assistant to the secretary,20170920
Pooter,Mr,section chief,20170920
Small,Mr,project manager,20170920
Bodenstein,Mr,principal economist,20170920
Williams,Mr,information manager,20170920
Gould,Mr,first vice president,20170920
Altig,Mr,executive vice president,20170920
Athreya,Mr,executive vice president,20170920
Rudebusch,Mr,executive vice president,20170920
Tootell,Mr,executive vice president,20170920
Krane,Mr,senior vice president,20170920
Sill,Mr,senior vice president,20170920
Wheelock,Mr,vice president,20170920
Willis,Mr,vice president,20170920
Eusepi,Mr,assistant vice president,20170920
Prescott,Mr,senior professional economist,20170920
