Clean Names,Greeting,Position,date
Miller,Mr,chairman,19790417
Volcker,Mr,vice chairman,19790417
Balles,Mr,president,19790417
Black,Mr,president,19790417
Coldwell,Mr,governor,19790417
Kimbrel,Mr,president,19790417
Mayo,Mr,president,19790417
Partee,Mr,governor,19790417
Teeters,Ms,governor,19790417
Wallich,Mr,governor,19790417
Guffey,Mr,president,19790417
Roos,Mr,president,19790417
Winn,Mr,president,19790417
Baughman,Mr,president,19790417
Willes,Mr,president,19790417
Altmann,Mr,secretary,19790417
Bernard,Mr,assistant secretary,19790417
Petersen,Mr,general counsel,19790417
Oltman,Mr,deputy general counsel,19790417
Mannion,Mr,assistant general counsel,19790417
Axilrod,Mr,economist,19790417
Brandt,Mr,associate economist,19790417
R Davis,Mr,associate economist,19790417
Ettin,Mr,associate economist,19790417
Henry,Mr,associate economist,19790417
Keir,Mr,associate economist,19790417
Keran,Mr,associate economist,19790417
Kichline,Mr,associate economist,19790417
Parthemos,Mr,associate economist,19790417
Scheld,Mr,associate economist,19790417
Truman,Mr,associate economist,19790417
Zeisel,Mr,associate economist,19790417
Holmes,Mr,manager,19790417
Sternlight,Mr,deputy manager for domestic operations,19790417
Coyne,Mr,assistant to the board of governors,19790417
Kalchbrenner,Mr,associate director,19790417
Gemmill,Mr,associate director,19790417
Farar,Ms,economist,19790417
Deck,Ms,staff assistant,19790417
Mcintosh,Mr,first vice president,19790417
Smoot,Mr,first vice president,19790417
Balbach,Mr,senior vice president,19790417
Boehne,Mr,senior vice president,19790417
J Davis,Mr,senior vice president,19790417
Eisenmenger,Mr,senior vice president,19790417
Burns,Mr,vice president,19790417
Danforth,Mr,vice president,19790417
T Davis,Mr,vice president,19790417
Levin,Mr,manager,19790417
Morton,Mr,economist,19790417
