Clean Names,Greeting,Position,date
Greenspan,Mr,chairman,20030625
Bernanke,Mr,vice chairman,20030625
Bies,Ms,governor,20030625
Broaddus,Mr,president,20030625
Ferguson,Mr,governor,20030625
Gramlich,Mr,governor,20030625
Guynn,Mr,president,20030625
Kohn,Mr,governor,20030625
Moskow,Mr,president,20030625
Olson,Mr,governor,20030625
Parry,Mr,president,20030625
Hoenig,Mr,president,20030625
Minehan,Ms,president,20030625
Pianalto,Ms,president,20030625
Poole,Mr,president,20030625
Stewart,Mr,president,20030625
Mcteer,Mr,president,20030625
Santomero,Mr,president,20030625
Stern,Mr,president,20030625
Reinhart,Mr,secretary and economist,20030625
Bernard,Mr,deputy secretary,20030625
Gillum,Mr,assistant secretary,20030625
Smith,Ms,assistant secretary,20030625
Mattingly,Mr,general counsel,20030625
Johnson,Ms,economist,20030625
Stockton,Mr,economist,20030625
Connors,Mr,associate economist,20030625
Cumming,Ms,associate economist,20030625
Eisenbeis,Mr,associate economist,20030625
Goodfriend,Mr,associate economist,20030625
Howard,Mr,associate economist,20030625
Judd,Mr,associate economist,20030625
Lindsey,Mr,associate economist,20030625
Struckmeyer,Mr,associate economist,20030625
Wilcox,Mr,associate economist,20030625
Kos,Mr,system open market account manager,20030625
Ettin,Mr,deputy director,20030625
Madigan,Mr,deputy director,20030625
Slifman,Mr,associate director,20030625
Oliner,Mr,associate director,20030625
Whitesell,Mr,deputy associate director,20030625
Clouse,Mr,assistant director,20030625
Reifschneider,Mr,assistant director,20030625
Orphanides,Mr,adviser,20030625
Elmendorf,Mr,section chief,20030625
Kusko,Ms,senior economist,20030625
Bassett,Mr,economist,20030625
Wood,Mr,economist,20030625
Skidmore,Mr,special assistant to the board,20030625
Luecke,Mr,senior financial analyst,20030625
Barron,Mr,first vice president,20030625
Fuhrer,Mr,senior vice president,20030625
Hakkio,Mr,senior vice president,20030625
Mester,Ms,senior vice president,20030625
Rasche,Mr,senior vice president,20030625
Rolnick,Mr,senior vice president,20030625
Rosenblum,Mr,senior vice president,20030625
Sniderman,Mr,senior vice president,20030625
Evans,Mr,vice president,20030625
Hilton,Mr,vice president,20030625
Kuttner,Mr,vice president,20030625
