Clean Names,Greeting,Position,date
Yellen,Ms,chair,20151216
Dudley,Mr,vice chairman,20151216
Brainard,Ms,governor,20151216
Evans,Mr,president,20151216
Fischer,Mr,governor,20151216
Lacker,Mr,president,20151216
Lockhart,Mr,president,20151216
Powell,Mr,governor,20151216
Tarullo,Mr,governor,20151216
Williams,Mr,president,20151216
Bullard,Mr,president,20151216
George,Ms,president,20151216
Mester,Ms,president,20151216
Rosengren,Mr,president,20151216
Strine,Mr,first vice president,20151216
Harker,Mr,president,20151216
Kaplan,Mr,president,20151216
Lyon,Mr,first vice president,20151216
Madigan,Mr,secretary,20151216
Luecke,Mr,deputy secretary,20151216
Skidmore,Mr,assistant secretary,20151216
Smith,Ms,assistant secretary,20151216
Alvarez,Mr,general counsel,20151216
Baxter,Mr,deputy general counsel,20151216
Kamin,Mr,economist,20151216
Laubach,Mr,economist,20151216
Wilcox,Mr,economist,20151216
Altig,Mr,associate economist,20151216
Engen,Mr,associate economist,20151216
Leahy,Mr,associate economist,20151216
Nelson,Mr,associate economist,20151216
Wascher,Mr,associate economist,20151216
Potter,Mr,system open market account manager,20151216
Logan,Ms,deputy manager,20151216
Frierson,Mr,secretary of the board,20151216
Gibson,Mr,director,20151216
Liang,Ms,director,20151216
Clouse,Mr,deputy director,20151216
Meyer,Mr,deputy director,20151216
English,Mr,senior special adviser to the board,20151216
Bowman,Mr,special adviser to the board,20151216
Figura,Mr,special adviser to the board,20151216
Reifschneider,Mr,special adviser to the board,20151216
Tevlin,Ms,special adviser to the board,20151216
Reeve,Mr,special adviser to the chair,20151216
Robertson,Ms,assistant to the board,20151216
Palumbo,Mr,senior associate director,20151216
Wilson,Ms,senior associate director,20151216
Meade,Ms,senior associate director,20151216
Zickler,Ms,senior associate director,20151216
Passmore,Mr,senior associate director,20151216
Gruber,Mr,deputy associate director,20151216
Covas,Mr,assistant director,20151216
Gust,Mr,assistant director,20151216
Wu,Mr,assistant director,20151216
Roberts,Mr,assistant director,20151216
Sharpe,Mr,assistant director,20151216
Mccabe,Mr,adviser,20151216
Beattie,Ms,assistant to the secretary,20151216
Small,Mr,project manager,20151216
Ross,Ms,manager,20151216
Hinojosa,Ms,information manager,20151216
Mullinix,Mr,first vice president,20151216
Mcandrews,Mr,executive vice president,20151216
Davig,Mr,senior vice president,20151216
Dotsey,Mr,senior vice president,20151216
Koenig,Mr,senior vice president,20151216
Krane,Mr,senior vice president,20151216
Schulhofer-Wohl,Mr,senior vice president,20151216
Tallman,Mr,senior vice president,20151216
Tootell,Mr,senior vice president,20151216
Waller,Mr,senior vice president,20151216
Tillett,Mr,vice president,20151216
Valletta,Mr,vice president,20151216
Wolman,Mr,vice president,20151216
Riordan,Mr,markets officer,20151216
