Clean Names,Greeting,Position,date
Burns,Mr,chairman,19971115
Volcker,Mr,vice chairman,19971115
Coldwell,Mr,president,19971115
Gardner,Mr,governor,19971115
Guffey,Mr,president,19971115
Jackson,Mr,governor,19971115
Lilly,Mr,governor,19971115
Mayo,Mr,president,19971115
Morris,Mr,president,19971115
Partee,Mr,governor,19971115
Roos,Mr,president,19971115
Wallich,Mr,governor,19971115
Balles,Mr,president,19971115
Baughman,Mr,president,19971115
Eastburn,Mr,president,19971115
Winn,Mr,president,19971115
Black,Mr,president,19971115
Kimbrel,Mr,president,19971115
Willes,Mr,president,19971115
Broida,Mr,secretary,19971115
Altmann,Mr,deputy secretary,19971115
Bernard,Mr,assistant secretary,19971115
Oconnell,Mr,general counsel,19971115
Axilrod,Mr,economist,19971115
Balbach,Mr,associate economist,19971115
T Davis,Mr,associate economist,19971115
Eisenmenger,Mr,associate economist,19971115
Kichline,Mr,associate economist,19971115
Reynolds,Mr,associate economist,19971115
Scheld,Mr,associate economist,19971115
Truman,Mr,associate economist,19971115
Zeisel,Mr,associate economist,19971115
Holmes,Mr,manager,19971115
Pardee,Mr,deputy manager for foreign operations,19971115
Sternlight,Mr,deputy manager for domestic operations,19971115
Hudson,Mr,assistant to the chairman,19971115
Coyne,Mr,assistant to the board of governors,19971115
Keir,Mr,assistant to the board of governors,19971115
Farar,Ms,economist,19971115
Deck,Ms,staff assistant,19971115
J Davis,Mr,senior vice president,19971115
Parthemos,Mr,senior vice president,19971115
Brandt,Mr,vice president,19971115
Burns,Mr,vice president,19971115
Fousek,Mr,vice president,19971115
Kaminow,Mr,vice president,19971115
Kareken,Mr,economic adviser,19971115
Tschinkel,Mr,adviser,19971115
