Clean Names,Greeting,Position,date
Greenspan,Mr,chairman,19980204
McDonough,Mr,vice chairman,19980204
Ferguson,Mr,governor,19980204
Gramlich,Mr,governor,19980204
Hoenig,Mr,president,19980204
Jordan,Mr,president,19980204
Kelley,Mr,governor,19980204
Meyer,Mr,governor,19980204
Minehan,Ms,president,19980204
Phillips,Ms,governor,19980204
Rivlin,Ms,governor,19980204
Boehne,Mr,president,19980204
Mcteer,Mr,president,19980204
Moskow,Mr,president,19980204
Stern,Mr,president,19980204
Broaddus,Mr,president,19980204
Guynn,Mr,president,19980204
Parry,Mr,president,19980204
Kohn,Mr,secretary and economist,19980204
Bernard,Mr,deputy secretary,19980204
Coyne,Mr,assistant secretary,19980204
Gillum,Mr,assistant secretary,19980204
Mattingly,Mr,general counsel,19980204
Prell,Mr,economist,19980204
Baxter,Mr,deputy general counsel,19980204
Truman,Mr,economist,19980204
Browne,Ms,associate economist,19980204
Cecchetti,Mr,associate economist,19980204
Dewald,Mr,associate economist,19980204
Hakkio,Mr,associate economist,19980204
Lindsey,Mr,associate economist,19980204
Promisel,Mr,associate economist,19980204
Simspon,Mr,associate economist,19980204
Sniderman,Mr,associate economist,19980204
Stockton,Mr,associate economist,19980204
Fisher,Mr,system open market account manager,19980204
Ettin,Mr,deputy director,19980204
Slifman,Mr,associate director,19980204
Alexander,Mr,associate director,19980204
Hooper,Mr,associate director,19980204
Johnson,Ms,associate director,19980204
Reinhart,Mr,assistant director,19980204
Brayton,Mr,senior economist,19980204
Rosine,Mr,senior economist,19980204
Garrett,Ms,economist,19980204
Nelson,Mr,economist,19980204
Low,Ms,open market secretariat assistant,19980204
Rives,Mr,first vice president,19980204
Beebe,Mr,senior vice president,19980204
Eisenbeis,Mr,senior vice president,19980204
Hunter,Mr,senior vice president,19980204
Krieger,Ms,senior vice president,19980204
Lang,Mr,senior vice president,19980204
Rolnick,Mr,senior vice president,19980204
Rosenblum,Mr,senior vice president,19980204
Hetzel,Mr,vice president,19980204
