Clean Names,Greeting,Position,date
Yellen,Ms,chair,20161102
Dudley,Mr,vice chairman,20161102
Brainard,Ms,governor,20161102
Bullard,Mr,president,20161102
Fischer,Mr,president,20161102
George,Ms,president,20161102
Mester,Ms,president,20161102
Powell,Mr,governor,20161102
Rosengren,Mr,president,20161102
Tarullo,Mr,governor,20161102
Evans,Mr,president,20161102
Harker,Mr,president,20161102
Kaplan,Mr,president,20161102
Kashkari,Mr,president,20161102
Strine,Mr,first vice president,20161102
Lacker,Mr,president,20161102
Lockhart,Mr,president,20161102
Williams,Mr,president,20161102
Madigan,Mr,secretary,20161102
Luecke,Mr,deputy secretary,20161102
Skidmore,Mr,assistant secretary,20161102
Smith,Ms,assistant secretary,20161102
Alvarez,Mr,general counsel,20161102
Held,Mr,deputy general counsel,20161102
Kamin,Mr,economist,20161102
Laubach,Mr,economist,20161102
Wilcox,Mr,economist,20161102
Connors,Mr,associate economist,20161102
Davig,Mr,associate economist,20161102
Leahy,Mr,associate economist,20161102
Meyer,Mr,associate economist,20161102
Tallman,Mr,associate economist,20161102
Waller,Mr,associate economist,20161102
Wascher,Mr,associate economist,20161102
Logan,Ms,deputy manager,20161102
Eichner,Mr,director,20161102
Gibson,Mr,director,20161102
Liang,Ms,director,20161102
Shanks,Ms,deputy secretary,20161102
Clouse,Mr,deputy director,20161102
Reeve,Mr,senior special adviser to the chair,20161102
Figura,Mr,special adviser to the board,20161102
Gruber,Mr,special adviser to the board,20161102
Mckeehan,Ms,special adviser to the board,20161102
Robertson,Ms,assistant to the board,20161102
Engen,Mr,senior associate director,20161102
Palumbo,Mr,senior associate director,20161102
Weinbach,Ms,senior associate director,20161102
Wilson,Ms,senior associate director,20161102
Bomfim,Mr,senior adviser,20161102
Meade,Ms,senior adviser,20161102
Tetlow,Mr,senior adviser,20161102
Zickler,Ms,senior adviser,20161102
Doyle,Mr,senior adviser,20161102
Rudd,Mr,senior adviser,20161102
Ihrig,Ms,associate director,20161102
Lopez-Salido,Mr,associate director,20161102
Stevens,Mr,associate director,20161102
Weinbach,Mr,deputy associate director,20161102
Aaronson,Ms,assistant director,20161102
Follette,Mr,assistant director,20161102
Klee,Ms,assistant director,20161102
Engstrom,Mr,adviser,20161102
Beattie,Ms,assistant to the secretary,20161102
Burnett,Ms,section chief,20161102
Small,Mr,project manager,20161102
Lewis,Mr,principal economist,20161102
Lyon,Mr,first vice president,20161102
Altig,Mr,executive vice president,20161102
Feldman,Mr,executive vice president,20161102
Fuhrer,Mr,executive vice president,20161102
Hirtle,Ms,executive vice president,20161102
Rudebusch,Mr,executive vice president,20161102
Sullivan,Mr,executive vice president,20161102
Dotsey,Mr,senior vice president,20161102
Martin,Mr,senior vice president,20161102
Mclaughlin,Ms,senior vice president,20161102
Remache,Ms,senior vice president,20161102
Leonard,Ms,vice president,20161102
Nosal,Mr,vice president,20161102
Paulson,Ms,vice president,20161102
Dwyer,Mr,assistant vice president,20161102
Hornstein,Mr,senior advisor,20161102
Murphy,Mr,economic policy advisor,20161102
Heathcote,Mr,monetary advisor,20161102
