Clean Names,Greeting,Position,date
Yellen,Ms,chair,20160427
Dudley,Mr,vice chairman,20160427
Brainard,Ms,governor,20160427
Bullard,Mr,president,20160427
Fischer,Mr,president,20160427
George,Ms,president,20160427
Mester,Ms,president,20160427
Powell,Mr,governor,20160427
Rosengren,Mr,president,20160427
Tarullo,Mr,governor,20160427
Evans,Mr,president,20160427
Harker,Mr,president,20160427
Kaplan,Mr,president,20160427
Kashkari,Mr,president,20160427
Strine,Mr,first vice president,20160427
Lacker,Mr,president,20160427
Lockhart,Mr,president,20160427
Williams,Mr,president,20160427
Madigan,Mr,secretary,20160427
Luecke,Mr,deputy secretary,20160427
Skidmore,Mr,assistant secretary,20160427
Smith,Ms,assistant secretary,20160427
Alvarez,Mr,general counsel,20160427
Baxter,Mr,deputy general counsel,20160427
Kamin,Mr,economist,20160427
Laubach,Mr,economist,20160427
Wilcox,Mr,economist,20160427
Connors,Mr,associate economist,20160427
Davig,Mr,associate economist,20160427
Leahy,Mr,associate economist,20160427
Lebow,Mr,associate economist,20160427
Meyer,Mr,associate economist,20160427
Tootell,Mr,associate economist,20160427
Wascher,Mr,associate economist,20160427
Potter,Mr,system open market account manager,20160427
Logan,Ms,deputy manager,20160427
Frierson,Mr,secretary of the board,20160427
Gibson,Mr,director,20160427
Liang,Ms,director,20160427
Clouse,Mr,deputy director,20160427
English,Mr,senior special adviser to the board,20160427
Figura,Mr,special adviser to the board,20160427
Mckeehan,Ms,special adviser to the board,20160427
Reifschneider,Mr,special adviser to the board,20160427
Tevlin,Ms,special adviser to the board,20160427
Reeve,Mr,special adviser to the chair,20160427
Robertson,Ms,assistant to the board,20160427
Engen,Mr,senior associate director,20160427
Natalucci,Mr,senior associate director,20160427
Bomfim,Mr,senior adviser,20160427
Zakrajsek,Mr,senior adviser,20160427
Zickler,Ms,senior adviser,20160427
Rudd,Mr,senior adviser,20160427
Carey,Mr,associate director,20160427
Gallin,Mr,associate director,20160427
Ahmed,Mr,deputy associate director,20160427
Edge,Ms,deputy associate director,20160427
Follette,Mr,assistant director,20160427
Robertson,Mr,assistant director,20160427
Gust,Mr,assistant director,20160427
Duygan-Bump,Ms,adviser,20160427
Beattie,Ms,assistant to the secretary,20160427
Burnett,Ms,section chief,20160427
Durdu,Mr,section chief,20160427
Sim,Mr,principal economist,20160427
Ajello,Mr,senior economist,20160427
Dubbert,Ms,first vice president,20160427
Altig,Mr,executive vice president,20160427
Athreya,Mr,executive vice president,20160427
Fuhrer,Mr,executive vice president,20160427
Rudebusch,Mr,executive vice president,20160427
Adrian,Mr,senior vice president,20160427
Dotsey,Mr,senior vice president,20160427
Schulhofer-Wohl,Mr,senior vice president,20160427
Haubrich,Mr,vice president,20160427
Paulson,Ms,vice president,20160427
Wheelock,Mr,vice president,20160427
Crump,Mr,assistant vice president,20160427
Negro,Mr,assistant vice president,20160427
Dolmas,Mr,senior research economist,20160427
Boyarchenko,Ms,financial economist,20160427
