Clean Names,Greeting,Position,date
Greenspan,Mr,chairman,20011002
McDonough,Mr,vice chairman,20011002
Ferguson,Mr,governor,20011002
Gramlich,Mr,governor,20011002
Hoenig,Mr,president,20011002
Kelley,Mr,governor,20011002
Meyer,Mr,governor,20011002
Minehan,Ms,president,20011002
Moskow,Mr,president,20011002
Poole,Mr,president,20011002
Jordan,Mr,president,20011002
Mcteer,Mr,president,20011002
Santomero,Mr,president,20011002
Stern,Mr,president,20011002
Broaddus,Mr,president,20011002
Guynn,Mr,president,20011002
Parry,Mr,president,20011002
Kohn,Mr,secretary and economist,20011002
Bernard,Mr,deputy secretary,20011002
Fox,Ms,assistant secretary,20011002
Mattingly,Mr,general counsel,20011002
Johnson,Ms,economist,20011002
Reinhart,Mr,economist,20011002
Stockton,Mr,economist,20011002
Fuhrer,Mr,associate economist,20011002
Cumming,Ms,associate economist,20011002
Hakkio,Mr,associate economist,20011002
Howard,Mr,associate economist,20011002
Lindsey,Mr,associate economist,20011002
Rasche,Mr,associate economist,20011002
Slifman,Mr,associate economist,20011002
Wilcox,Mr,associate economist,20011002
Kos,Mr,system open market account manager,20011002
Smith,Ms,assistant to the board,20011002
Ettin,Mr,deputy director,20011002
Simpson,Mr,senior adviser,20011002
Madigan,Mr,associate director,20011002
Connors,Mr,associate director,20011002
Oliner,Mr,associate director,20011002
Struckmeyer,Mr,associate director,20011002
Whitesell,Mr,assistant director,20011002
Kumasaka,Mr,assistant economist,20011002
Low,Ms,open market secretariat assistant,20011002
Eisenbeis,Mr,senior vice president,20011002
Goodfriend,Mr,senior vice president,20011002
Mester,Ms,senior vice president,20011002
Rolnick,Mr,senior vice president,20011002
Rosenblum,Mr,senior vice president,20011002
Sniderman,Mr,senior vice president,20011002
Evans,Mr,vice president,20011002
Hilton,Mr,vice president,20011002
Judd,Mr,vice president,20011002
